mask_id,segmentation,area,bbox,predicted_iou,point_coords,stability_score,crop_box
452,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",9186,"[1171.0, 850.0, 618.0, 55.0]",0.6190207004547119,"[[1232.0, 885.765625]]",0.9394098520278931,"[0.0, 0.0, 2048.0, 1366.0]"
453,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",40327,"[0.0, 157.0, 1084.0, 402.0]",0.6161178946495056,"[[720.0, 522.921875]]",0.8825646042823792,"[0.0, 0.0, 2048.0, 1366.0]"
454,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",47998,"[67.0, 429.0, 1980.0, 174.0]",0.6131643056869507,"[[1808.0, 501.578125]]",0.8244818449020386,"[0.0, 0.0, 2048.0, 1366.0]"
455,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",20974,"[1534.0, 161.0, 101.0, 607.0]",0.589413046836853,"[[1584.0, 202.765625]]",0.8240302801132202,"[0.0, 0.0, 2048.0, 1366.0]"
456,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1354,"[458.0, 1112.0, 51.0, 60.0]",0.5830679535865784,"[[464.0, 1163.234375]]",0.8050565719604492,"[0.0, 0.0, 2048.0, 1366.0]"
457,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6090,"[1572.0, 408.0, 62.0, 311.0]",0.5808863639831543,"[[1616.0, 715.015625]]",0.9379820823669434,"[0.0, 0.0, 2048.0, 1366.0]"
458,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2147,"[1528.0, 224.0, 510.0, 69.0]",0.5773958563804626,"[[1616.0, 245.453125]]",0.8285476565361023,"[0.0, 0.0, 2048.0, 1366.0]"
459,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",87887,"[1555.0, 0.0, 209.0, 831.0]",0.5771803855895996,"[[1712.0, 373.515625]]",0.8575863242149353,"[0.0, 0.0, 2048.0, 1366.0]"
460,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",10570,"[0.0, 951.0, 117.0, 201.0]",0.5719796419143677,"[[16.0, 971.140625]]",0.8556159138679504,"[0.0, 0.0, 2048.0, 1366.0]"
461,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2100,"[1486.0, 680.0, 33.0, 83.0]",0.5698760747909546,"[[1488.0, 736.359375]]",0.8904418349266052,"[0.0, 0.0, 2048.0, 1366.0]"
462,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",16601,"[744.0, 419.0, 700.0, 192.0]",0.5638469457626343,"[[1040.0, 565.609375]]",0.8869868516921997,"[0.0, 0.0, 2048.0, 1366.0]"
463,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",78632,"[0.0, 211.0, 353.0, 745.0]",0.5586296916007996,"[[176.0, 245.453125]]",0.8480877876281738,"[0.0, 0.0, 2048.0, 1366.0]"
464,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",283062,"[0.0, 690.0, 1467.0, 671.0]",0.5550855398178101,"[[272.0, 907.109375]]",0.8377394080162048,"[0.0, 0.0, 2048.0, 1366.0]"
465,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",6663,"[1155.0, 962.0, 371.0, 112.0]",0.5499284863471985,"[[1392.0, 971.140625]]",0.8848255276679993,"[0.0, 0.0, 2048.0, 1366.0]"
466,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",283346,"[520.0, 718.0, 636.0, 644.0]",0.5472294092178345,"[[1040.0, 949.796875]]",0.9131870269775391,"[0.0, 0.0, 2048.0, 1366.0]"
467,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",8718,"[1393.0, 476.0, 125.0, 280.0]",0.5463736057281494,"[[1488.0, 650.984375]]",0.814944326877594,"[0.0, 0.0, 2048.0, 1366.0]"
468,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",9161,"[1933.0, 925.0, 114.0, 139.0]",0.5427486300468445,"[[1936.0, 949.796875]]",0.8347554206848145,"[0.0, 0.0, 2048.0, 1366.0]"
469,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",74274,"[0.0, 0.0, 357.0, 642.0]",0.5359448194503784,"[[208.0, 629.640625]]",0.8291869163513184,"[0.0, 0.0, 2048.0, 1366.0]"
470,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",1225,"[1938.0, 1253.0, 79.0, 27.0]",0.5007642507553101,"[[1968.0, 1248.609375]]",0.8466120362281799,"[0.0, 0.0, 2048.0, 1366.0]"
471,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",16541,"[741.0, 424.0, 356.0, 188.0]",0.4776570200920105,"[[1040.0, 544.265625]]",0.898335337638855,"[0.0, 0.0, 2048.0, 1366.0]"
472,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",7213,"[1522.0, 219.0, 525.0, 52.0]",0.4675046503543854,"[[2032.0, 266.796875]]",0.9015251398086548,"[0.0, 0.0, 2048.0, 1366.0]"
473,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",8803,"[1475.0, 333.0, 572.0, 293.0]",0.46711552143096924,"[[1808.0, 480.234375]]",0.8133319616317749,"[0.0, 0.0, 2048.0, 1366.0]"
474,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",47756,"[692.0, 66.0, 744.0, 475.0]",0.4634888768196106,"[[1424.0, 202.765625]]",0.8225873112678528,"[0.0, 0.0, 2048.0, 1366.0]"
475,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",46272,"[67.0, 418.0, 1969.0, 141.0]",0.45948147773742676,"[[1392.0, 522.921875]]",0.8964110612869263,"[0.0, 0.0, 2048.0, 1366.0]"
476,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",17151,"[260.0, 787.0, 361.0, 159.0]",0.44750821590423584,"[[432.0, 843.078125]]",0.8266339302062988,"[0.0, 0.0, 2048.0, 1366.0]"
477,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",43675,"[1311.0, 0.0, 285.0, 426.0]",0.44299545884132385,"[[1456.0, 330.828125]]",0.8131822347640991,"[0.0, 0.0, 2048.0, 1366.0]"
478,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",2273,"[1472.0, 680.0, 47.0, 76.0]",0.4369841516017914,"[[1488.0, 693.671875]]",0.8289003372192383,"[0.0, 0.0, 2048.0, 1366.0]"
479,"[[False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]
 ...
 [False False False ... False False False]
 [False False False ... False False False]
 [False False False ... False False False]]",8549,"[707.0, 613.0, 346.0, 67.0]",0.4342786371707916,"[[816.0, 650.984375]]",0.8559872508049011,"[0.0, 0.0, 2048.0, 1366.0]"
